Timestamp,Local time,Battery Level,Battery Percent,Wireless Signal,Overall Quality,Quality Sensor 0,Quality Sensor 1,Quality Sensor 2,Quality Sensor 3,Quality Sensor 4
"1783980137.7565","15:02:17.756","4","93","1.0","50","4","4","2","0","4"
"1783980138.256","15:02:18.256","4","93","1.0","67","4","4","4","0","4"
"1783980138.7559","15:02:18.755","4","93","1.0","67","4","4","4","0","4"
"1783980139.2558","15:02:19.255","4","93","1.0","67","4","4","4","0","4"
"1783980139.7554","15:02:19.755","4","93","1.0","67","4","4","4","0","4"
"1783980140.2555","15:02:20.255","4","93","1.0","67","4","4","4","0","4"
"1783980140.7553","15:02:20.755","4","93","1.0","75","4","4","4","1","4"
"1783980141.2552","15:02:21.255","4","93","1.0","67","4","4","4","0","4"
"1783980141.755","15:02:21.755","4","93","1.0","67","4","4","4","0","4"
"1783980142.2543","15:02:22.254","4","93","1.0","67","4","4","4","0","4"
"1783980142.7537","15:02:22.753","4","93","1.0","67","4","4","4","0","4"
"1783980143.2538","15:02:23.253","4","93","1.0","67","4","4","4","0","4"
"1783980143.7534","15:02:23.753","4","93","1.0","67","4","4","4","0","4"
"1783980144.2527","15:02:24.252","4","93","1.0","75","4","4","4","1","4"
"1783980144.7533","15:02:24.753","4","93","1.0","67","4","4","4","0","4"
"1783980145.2536","15:02:25.253","4","93","1.0","67","4","4","4","0","4"
"1783980145.7532","15:02:25.753","4","93","1.0","67","4","4","4","0","4"
"1783980146.2536","15:02:26.253","4","93","1.0","67","4","4","4","0","4"
"1783980146.7535","15:02:26.753","4","93","1.0","67","4","4","4","0","4"
"1783980147.2527","15:02:27.252","4","93","1.0","67","4","4","4","0","4"
"1783980147.753","15:02:27.753","4","93","1.0","67","4","4","4","0","4"
"1783980148.2529","15:02:28.252","4","93","1.0","67","4","4","4","0","4"
"1783980148.7526","15:02:28.752","4","93","1.0","67","4","4","4","0","4"
"1783980149.2525","15:02:29.252","4","93","1.0","67","4","4","4","0","4"
"1783980149.7524","15:02:29.752","4","93","1.0","67","4","4","4","0","4"
