DateTime,Timestamp,Trial,MoveNumber,From,To,MoveDurationSeconds,HelpUsed,ErrorsThisMove,ErrorDetails
2026-07-20_15-31-42.385,1784586702.385,1,87,A,C,13,FALSE,0,
2026-07-20_15-31-54.355,1784586714.355,1,88,B,C,11,FALSE,0,
2026-07-20_15-32-06.193,1784586726.193,1,89,B,A,11,FALSE,0,
2026-07-20_15-32-18.182,1784586738.182,1,90,C,A,11,FALSE,0,
2026-07-20_15-32-30.499,1784586750.499,1,91,B,C,12,FALSE,0,
2026-07-20_15-32-42.229,1784586762.229,1,92,A,B,11,FALSE,0,
2026-07-20_15-32-55.318,1784586775.318,1,93,A,C,13,FALSE,0,
2026-07-20_15-33-07.571,1784586787.571,1,94,B,C,12,FALSE,0,
2026-07-20_15-34-22.240,1784586862.240,2,1,A,C,10,FALSE,0,
2026-07-20_15-34-34.097,1784586874.097,2,2,A,B,11,FALSE,0,
2026-07-20_15-34-46.250,1784586886.250,2,3,C,B,12,FALSE,0,
2026-07-20_15-34-59.211,1784586899.211,2,4,A,C,12,FALSE,0,
2026-07-20_15-35-11.038,1784586911.038,2,5,B,A,11,FALSE,0,
2026-07-20_15-35-23.297,1784586923.297,2,6,B,C,12,FALSE,0,
2026-07-20_15-35-35.094,1784586935.094,2,7,A,C,11,FALSE,0,
2026-07-20_15-35-46.770,1784586946.770,2,8,A,B,11,FALSE,0,
2026-07-20_15-36-00.238,1784586960.238,2,9,C,A,13,FALSE,0,
2026-07-20_15-36-13.826,1784586973.826,2,10,C,B,13,FALSE,0,
2026-07-20_15-36-25.310,1784586985.310,2,11,A,B,11,FALSE,0,
2026-07-20_15-37-04.799,1784587024.799,2,12,B,A,39,FALSE,1,2026-07-20_15-36-46.730 - Invalid move from C to B
2026-07-20_15-37-17.044,1784587037.044,2,13,B,C,12,FALSE,0,
2026-07-20_15-37-36.547,1784587056.547,2,14,A,B,19,FALSE,0,
2026-07-20_15-37-50.243,1784587070.243,2,15,C,A,13,FALSE,0,
2026-07-20_15-38-02.381,1784587082.381,2,16,B,A,12,FALSE,0,
2026-07-20_15-38-14.721,1784587094.721,2,17,C,B,12,FALSE,0,
2026-07-20_15-38-27.139,1784587107.139,2,18,A,C,12,FALSE,0,
2026-07-20_15-38-38.467,1784587118.467,2,19,A,B,11,FALSE,0,
2026-07-20_15-38-51.223,1784587131.223,2,20,C,B,12,FALSE,0,
2026-07-20_15-39-04.227,1784587144.227,2,21,A,C,13,FALSE,0,
2026-07-20_15-39-15.846,1784587155.846,2,22,B,A,11,FALSE,0,
2026-07-20_15-39-33.247,1784587173.247,2,23,A,C,17,FALSE,0,
2026-07-20_15-39-44.709,1784587184.709,2,24,B,A,11,FALSE,0,
2026-07-20_15-39-59.605,1784587199.605,2,25,C,A,14,FALSE,0,
2026-07-20_15-40-13.628,1784587213.628,2,26,B,C,14,FALSE,0,
2026-07-20_15-40-28.517,1784587228.517,2,27,A,C,14,FALSE,0,
2026-07-20_15-41-12.266,1784587272.266,2,28,A,B,43,FALSE,0,
2026-07-20_15-41-25.484,1784587285.484,2,29,C,B,13,FALSE,0,
2026-07-20_15-41-42.720,1784587302.720,2,30,C,A,17,FALSE,0,
2026-07-20_15-41-53.886,1784587313.886,2,31,B,C,11,FALSE,0,
2026-07-20_15-42-05.753,1784587325.753,2,32,B,A,11,FALSE,0,
2026-07-20_15-42-18.249,1784587338.249,2,33,C,A,12,FALSE,0,
2026-07-20_15-42-30.549,1784587350.549,2,34,B,C,12,FALSE,0,
2026-07-20_15-42-41.213,1784587361.213,2,35,A,B,10,FALSE,0,
2026-07-20_15-42-56.074,1784587376.074,2,36,B,C,14,FALSE,0,
2026-07-20_15-43-08.267,1784587388.267,2,37,A,B,12,FALSE,0,
2026-07-20_15-43-20.474,1784587400.474,2,38,C,B,12,FALSE,0,
2026-07-20_15-43-34.065,1784587414.065,2,39,A,C,13,FALSE,0,
2026-07-20_15-43-55.832,1784587435.832,2,40,B,A,21,FALSE,0,
2026-07-20_15-44-09.978,1784587449.978,2,41,B,C,14,FALSE,0,
2026-07-20_15-44-22.588,1784587462.588,2,42,A,C,12,FALSE,0,
2026-07-20_15-44-34.913,1784587474.913,2,43,A,B,12,FALSE,0,
2026-07-20_15-44-45.112,1784587485.112,2,44,C,B,10,FALSE,0,
2026-07-20_15-44-56.699,1784587496.699,2,45,C,A,11,FALSE,0,
2026-07-20_15-45-11.379,1784587511.379,2,46,B,A,14,FALSE,0,
2026-07-20_15-45-22.765,1784587522.765,2,47,C,B,11,FALSE,0,
2026-07-20_15-45-35.349,1784587535.349,2,48,A,C,12,FALSE,0,
2026-07-20_15-45-47.036,1784587547.036,2,49,A,B,11,FALSE,0,
2026-07-20_15-45-58.954,1784587558.954,2,50,C,B,11,FALSE,0,
2026-07-20_15-46-11.664,1784587571.664,2,51,C,A,12,FALSE,0,
2026-07-20_15-46-22.890,1784587582.890,2,52,B,C,11,FALSE,0,
2026-07-20_15-46-34.500,1784587594.500,2,53,B,A,11,FALSE,0,
2026-07-20_15-46-48.331,1784587608.331,2,54,C,A,13,FALSE,0,
2026-07-20_15-47-12.039,1784587632.039,2,55,B,C,23,FALSE,0,
2026-07-20_15-47-23.726,1784587643.726,2,56,A,B,11,FALSE,0,
2026-07-20_15-47-39.374,1784587659.374,2,57,A,C,15,FALSE,0,
2026-07-20_15-48-00.512,1784587680.512,2,58,C,A,21,FALSE,0,
2026-07-20_15-48-19.173,1784587699.173,2,59,B,A,18,FALSE,0,
2026-07-20_15-48-32.641,1784587712.641,2,60,C,B,13,FALSE,0,
2026-07-20_15-48-47.979,1784587727.979,2,61,A,B,15,FALSE,0,
2026-07-20_15-49-00.790,1784587740.790,2,62,A,C,12,FALSE,0,
2026-07-20_15-49-14.266,1784587754.266,2,63,B,C,13,FALSE,0,
2026-07-20_15-49-26.619,1784587766.619,2,64,B,A,12,FALSE,0,
2026-07-20_15-49-38.192,1784587778.192,2,65,C,B,11,FALSE,0,
2026-07-20_15-50-00.764,1784587800.764,2,66,C,A,22,FALSE,0,
2026-07-20_15-50-13.931,1784587813.931,2,67,B,A,13,FALSE,0,
2026-07-20_15-50-27.279,1784587827.279,2,68,C,B,13,FALSE,0,
2026-07-20_15-50-42.170,1784587842.170,2,69,A,C,14,FALSE,0,
2026-07-20_15-50-53.496,1784587853.496,2,70,A,B,11,FALSE,0,
2026-07-20_15-51-08.263,1784587868.263,2,71,C,B,14,FALSE,0,
2026-07-20_15-51-20.554,1784587880.554,2,72,A,C,12,FALSE,0,
2026-07-20_15-51-37.460,1784587897.460,2,73,B,A,16,FALSE,0,
2026-07-20_15-51-49.239,1784587909.239,2,74,B,C,11,FALSE,0,
2026-07-20_15-52-02.244,1784587922.244,2,75,A,C,13,FALSE,0,
2026-07-20_15-52-13.958,1784587933.958,2,76,A,B,11,FALSE,0,
2026-07-20_15-52-26.684,1784587946.684,2,77,C,B,12,FALSE,0,
2026-07-20_15-52-42.734,1784587962.734,2,78,B,A,16,FALSE,0,
2026-07-20_15-52-59.309,1784587979.309,2,79,A,B,16,FALSE,0,
2026-07-20_15-53-11.784,1784587991.784,2,80,C,A,12,FALSE,0,
2026-07-20_15-53-22.918,1784588002.918,2,81,B,A,11,FALSE,0,
2026-07-20_15-53-35.683,1784588015.683,2,82,C,B,12,FALSE,0,
2026-07-20_15-53-49.387,1784588029.387,2,83,A,C,13,FALSE,0,
2026-07-20_15-54-01.168,1784588041.168,2,84,A,B,11,FALSE,0,
2026-07-20_15-54-24.947,1784588064.947,2,85,C,B,23,FALSE,1,2026-07-20_15-54-09.752 - Invalid move from B to C
2026-07-20_15-55-04.055,1784588104.055,2,86,B,A,39,FALSE,0,
2026-07-20_15-55-27.016,1784588127.016,2,87,B,C,22,FALSE,0,
2026-07-20_15-55-46.512,1784588146.512,2,88,A,C,19,FALSE,0,
2026-07-20_15-55-57.968,1784588157.968,2,89,B,A,11,FALSE,0,
2026-07-20_15-56-10.660,1784588170.660,2,90,C,A,12,FALSE,0,
2026-07-20_15-56-27.706,1784588187.706,2,91,A,B,17,FALSE,0,
2026-07-20_15-56-55.302,1784588215.302,2,92,C,A,27,FALSE,0,
2026-07-20_15-57-06.940,1784588226.940,2,93,B,A,11,FALSE,0,
2026-07-20_15-57-18.935,1784588238.935,2,94,B,C,11,FALSE,0,
2026-07-20_15-57-35.183,1784588255.183,2,95,A,B,16,FALSE,0,
2026-07-20_15-57-48.521,1784588268.521,2,96,B,C,13,FALSE,0,
2026-07-20_15-57-59.511,1784588279.511,2,97,A,B,10,FALSE,0,
2026-07-20_15-58-13.152,1784588293.152,2,98,C,B,13,FALSE,0,
2026-07-20_15-58-29.764,1784588309.764,2,99,A,C,16,FALSE,0,
2026-07-20_15-58-44.107,1784588324.107,2,100,B,C,14,FALSE,0,
2026-07-20_15-58-55.450,1784588335.450,2,101,B,A,11,FALSE,0,
2026-07-20_15-59-08.709,1784588348.709,2,102,C,A,13,FALSE,0,
2026-07-20_15-59-22.626,1784588362.626,2,103,C,B,13,FALSE,0,
2026-07-20_15-59-37.110,1784588377.110,2,104,A,C,14,FALSE,0,
2026-07-20_15-59-51.472,1784588391.472,2,105,A,B,14,FALSE,0,
2026-07-20_16-00-09.565,1784588409.565,2,106,C,B,18,FALSE,0,
2026-07-20_16-00-22.533,1784588422.533,2,107,C,A,12,FALSE,0,
2026-07-20_16-00-34.635,1784588434.635,2,108,B,C,12,FALSE,0,
2026-07-20_16-00-45.795,1784588445.795,2,109,B,A,11,FALSE,0,
2026-07-20_16-00-58.564,1784588458.564,2,110,C,A,12,FALSE,0,
2026-07-20_16-01-10.793,1784588470.793,2,111,B,C,12,FALSE,0,
2026-07-20_16-01-34.048,1784588494.048,2,112,A,C,23,FALSE,1,2026-07-20_16-01-17.288 - Invalid move from C to A
2026-07-20_16-01-53.282,1784588513.282,2,113,C,A,19,FALSE,0,
