DateTime,Timestamp,Trial,MoveNumber,From,To,MoveDurationSeconds,HelpUsed,ErrorsThisMove,ErrorDetails
2026-07-13_12-22-51.102,1783970571.102,2,69,C,B,12,FALSE,0,
2026-07-13_12-23-03.775,1783970583.775,2,70,B,A,12,FALSE,0,
2026-07-13_12-23-15.817,1783970595.817,2,71,C,B,12,FALSE,0,
2026-07-13_12-23-27.518,1783970607.518,2,72,A,C,11,FALSE,0,
2026-07-13_12-23-39.235,1783970619.235,2,73,C,B,11,FALSE,0,
2026-07-13_12-23-50.894,1783970630.894,2,74,A,C,11,FALSE,0,
2026-07-13_12-24-02.408,1783970642.408,2,75,B,C,11,FALSE,0,
2026-07-13_12-24-17.565,1783970657.565,2,76,B,A,15,FALSE,0,
2026-07-13_12-24-29.179,1783970669.179,2,77,C,B,11,FALSE,0,
2026-07-13_12-24-41.923,1783970681.923,2,78,C,A,12,FALSE,0,
2026-07-13_12-24-58.814,1783970698.814,2,79,B,C,16,FALSE,0,
2026-07-13_12-25-11.218,1783970711.218,2,80,A,B,12,FALSE,0,
2026-07-13_12-25-24.693,1783970724.693,2,81,C,A,13,FALSE,0,
2026-07-13_12-25-37.040,1783970737.040,2,82,A,B,12,FALSE,0,
2026-07-13_12-25-48.674,1783970748.674,2,83,A,C,11,FALSE,0,
2026-07-13_12-26-15.238,1783970775.238,2,84,B,A,26,FALSE,0,
