DateTime,Timestamp,Trial,MoveNumber,From,To,MoveDurationSeconds,HelpUsed,ErrorsThisMove,ErrorDetails
2026-07-17_12-26-56.025,1784316416.025,1,69,C,B,10,FALSE,0,
2026-07-17_12-27-06.933,1784316426.933,1,70,A,B,10,FALSE,0,
2026-07-17_12-27-20.065,1784316440.065,1,71,A,C,13,FALSE,0,
2026-07-17_12-27-31.194,1784316451.194,1,72,B,A,11,FALSE,0,
2026-07-17_12-27-43.944,1784316463.944,1,73,A,C,12,FALSE,0,
2026-07-17_12-27-55.420,1784316475.420,1,74,B,A,11,FALSE,0,
2026-07-17_12-28-06.791,1784316486.791,1,75,C,A,11,FALSE,0,
2026-07-17_12-28-18.703,1784316498.703,1,76,B,C,11,FALSE,0,
2026-07-17_12-28-29.647,1784316509.647,1,77,A,B,10,FALSE,0,
2026-07-17_12-28-42.356,1784316522.356,1,78,A,C,12,FALSE,0,
2026-07-17_12-28-54.342,1784316534.342,1,79,B,C,11,FALSE,0,
2026-07-17_12-29-57.617,1784316597.617,2,1,A,B,8,FALSE,0,
2026-07-17_12-30-08.822,1784316608.822,2,2,A,C,11,FALSE,0,
2026-07-17_12-30-21.257,1784316621.257,2,3,B,C,12,FALSE,0,
2026-07-17_12-30-31.692,1784316631.692,2,4,A,B,10,FALSE,0,
2026-07-17_12-30-44.885,1784316644.885,2,5,C,A,13,FALSE,0,
2026-07-17_12-30-56.831,1784316656.831,2,6,C,B,11,FALSE,0,
2026-07-17_12-31-07.235,1784316667.235,2,7,A,B,10,FALSE,0,
2026-07-17_12-31-21.485,1784316681.485,2,8,A,C,14,FALSE,0,
2026-07-17_12-31-32.382,1784316692.382,2,9,B,C,10,FALSE,0,
2026-07-17_12-31-43.851,1784316703.851,2,10,B,A,11,FALSE,0,
2026-07-17_12-31-56.085,1784316716.085,2,11,C,A,12,FALSE,0,
2026-07-17_12-32-08.002,1784316728.002,2,12,B,C,11,FALSE,0,
2026-07-17_12-32-18.376,1784316738.376,2,13,A,B,10,FALSE,0,
2026-07-17_12-32-21.050,1784316741.050,2,14,A,C,2,FALSE,0,
2026-07-17_12-32-43.707,1784316763.707,2,15,B,C,22,FALSE,0,
2026-07-17_12-32-54.516,1784316774.516,2,16,A,B,10,FALSE,0,
2026-07-17_12-33-14.353,1784316794.353,2,17,C,A,19,FALSE,0,
2026-07-17_12-33-25.542,1784316805.542,2,18,C,B,11,FALSE,0,
2026-07-17_12-33-36.502,1784316816.502,2,19,A,B,10,FALSE,0,
2026-07-17_12-33-48.831,1784316828.831,2,20,C,A,12,FALSE,0,
2026-07-17_12-33-59.675,1784316839.675,2,21,B,C,10,FALSE,0,
2026-07-17_12-34-10.958,1784316850.958,2,22,B,A,11,FALSE,0,
2026-07-17_12-34-23.035,1784316863.035,2,23,C,A,12,FALSE,0,
2026-07-17_12-34-34.461,1784316874.461,2,24,A,B,11,FALSE,0,
2026-07-17_12-34-47.208,1784316887.208,2,25,A,C,12,FALSE,0,
2026-07-17_12-35-08.675,1784316908.675,2,26,C,A,21,FALSE,0,
2026-07-17_12-35-20.101,1784316920.101,2,27,B,A,11,FALSE,0,
2026-07-17_12-35-31.473,1784316931.473,2,28,C,B,11,FALSE,0,
2026-07-17_12-35-42.824,1784316942.824,2,29,A,B,11,FALSE,0,
2026-07-17_12-35-55.736,1784316955.736,2,30,A,C,12,FALSE,0,
2026-07-17_12-36-07.238,1784316967.238,2,31,B,C,11,FALSE,0,
2026-07-17_12-36-17.980,1784316977.980,2,32,A,B,10,FALSE,0,
2026-07-17_12-36-30.056,1784316990.056,2,33,C,A,12,FALSE,0,
2026-07-17_12-36-41.948,1784317001.948,2,34,C,B,11,FALSE,0,
2026-07-17_12-36-52.792,1784317012.792,2,35,A,B,10,FALSE,0,
2026-07-17_12-37-05.817,1784317025.817,2,36,A,C,13,FALSE,0,
2026-07-17_12-37-16.175,1784317036.175,2,37,B,C,10,FALSE,0,
2026-07-17_12-37-28.482,1784317048.482,2,38,B,A,12,FALSE,0,
2026-07-17_12-37-40.350,1784317060.350,2,39,C,A,11,FALSE,0,
2026-07-17_12-37-52.391,1784317072.391,2,40,B,C,12,FALSE,0,
2026-07-17_12-38-03.585,1784317083.585,2,41,A,B,11,FALSE,0,
2026-07-17_12-38-16.187,1784317096.187,2,42,A,C,12,FALSE,0,
2026-07-17_12-38-27.172,1784317107.172,2,43,B,C,10,FALSE,0,
2026-07-17_12-38-38.758,1784317118.758,2,44,B,A,11,FALSE,0,
2026-07-17_12-38-50.256,1784317130.256,2,45,C,B,11,FALSE,0,
2026-07-17_12-39-01.680,1784317141.680,2,46,B,A,11,FALSE,0,
2026-07-17_12-39-12.542,1784317152.542,2,47,C,B,10,FALSE,0,
2026-07-17_12-39-23.439,1784317163.439,2,48,A,B,10,FALSE,0,
2026-07-17_12-39-35.635,1784317175.635,2,49,C,A,12,FALSE,0,
2026-07-17_12-39-48.173,1784317188.173,2,50,B,C,12,FALSE,0,
2026-07-17_12-39-59.646,1784317199.646,2,51,B,A,11,FALSE,0,
2026-07-17_12-40-12.203,1784317212.203,2,52,C,A,12,FALSE,0,
2026-07-17_12-40-24.018,1784317224.018,2,53,B,C,11,FALSE,0,
2026-07-17_12-40-48.902,1784317248.902,2,54,A,B,24,FALSE,0,
2026-07-17_12-41-01.077,1784317261.077,2,55,A,C,12,FALSE,0,
2026-07-17_12-41-12.923,1784317272.923,2,56,B,C,11,FALSE,0,
2026-07-17_12-41-24.869,1784317284.869,2,57,A,B,11,FALSE,0,
2026-07-17_12-41-36.603,1784317296.603,2,58,C,A,11,FALSE,0,
2026-07-17_12-41-47.480,1784317307.480,2,59,C,B,10,FALSE,0,
2026-07-17_12-41-58.437,1784317318.437,2,60,A,B,10,FALSE,0,
2026-07-17_12-42-10.978,1784317330.978,2,61,A,C,12,FALSE,0,
2026-07-17_12-42-23.277,1784317343.277,2,62,B,C,12,FALSE,0,
2026-07-17_12-42-34.525,1784317354.525,2,63,B,A,11,FALSE,0,
2026-07-17_12-42-46.161,1784317366.161,2,64,C,A,11,FALSE,0,
2026-07-17_12-42-58.002,1784317378.002,2,65,B,C,11,FALSE,0,
2026-07-17_12-43-08.884,1784317388.884,2,66,A,B,10,FALSE,0,
2026-07-17_12-43-21.610,1784317401.610,2,67,A,C,12,FALSE,0,
2026-07-17_12-43-34.798,1784317414.798,2,68,B,C,13,FALSE,0,
