Timestamp,Local time,Counter,Interpolated,Contact Quality,AF3,T7,Pz,T8,AF4
1783984726.5631,16:18:46.563,112,false,0.0,4195.0,4376.923,4037.179,4220.256,4205.385
1783984726.5709,16:18:46.570,113,false,0.0,4228.462,4362.179,4031.538,4305.897,4242.949
1783984726.5787,16:18:46.578,114,false,0.0,4249.744,4371.154,4010.513,4330.641,4274.744
1783984726.5865,16:18:46.586,115,false,0.0,4230.385,4345.0,4036.923,4333.974,4312.436
1783984726.5944,16:18:46.594,116,false,0.0,4206.538,4309.744,4067.949,4333.846,4331.026
1783984726.6022,16:18:46.602,117,false,0.0,4209.872,4349.872,4068.077,4287.308,4317.692
1783984726.61,16:18:46.610,118,false,0.0,4224.359,4405.641,4063.462,4255.513,4282.821
1783984726.6178,16:18:46.617,119,false,0.0,4232.051,4398.974,4053.846,4277.564,4219.744
1783984726.6258,16:18:46.625,120,false,0.0,4240.897,4385.641,4056.41,4303.333,4193.462
1783984726.6336,16:18:46.633,121,false,0.0,4256.923,4406.41,4067.564,4332.564,4225.897
1783984726.6414,16:18:46.641,122,false,0.0,4253.846,4414.359,4037.308,4356.795,4213.846
1783984726.6492,16:18:46.649,123,false,0.0,4227.949,4389.487,3998.718,4359.615,4183.077
1783984726.6571,16:18:46.657,124,false,0.0,4225.641,4360.128,3992.051,4390.769,4222.179
1783984726.6649,16:18:46.664,125,false,0.0,4232.308,4335.256,3983.205,4424.103,4257.949
1783984726.6727,16:18:46.672,126,false,0.0,4194.872,4311.41,3999.231,4409.872,4267.949
1783984726.6805,16:18:46.680,127,false,0.0,4165.769,4314.487,4057.949,4404.359,4308.333
1783984726.6884,16:18:46.688,0,false,0.0,4191.538,4349.487,4081.026,4399.872,4319.359
1783984726.6962,16:18:46.696,1,false,0.0,4203.59,4362.308,4068.974,4369.487,4292.436
1783984726.7041,16:18:46.704,2,false,0.0,4185.769,4338.974,4072.308,4384.615,4293.462
1783984726.7119,16:18:46.711,3,false,0.0,4184.359,4333.718,4062.179,4400.897,4275.769
1783984726.7198,16:18:46.719,4,false,0.0,4182.308,4352.564,4043.077,4351.282,4222.564
1783984726.7276,16:18:46.727,5,false,0.0,4181.667,4365.256,4052.949,4349.231,4204.487
1783984726.7354,16:18:46.735,6,false,0.0,4209.487,4378.333,4064.744,4400.897,4214.615
1783984726.7432,16:18:46.743,7,false,0.0,4221.154,4388.077,4060.897,4394.615,4218.718
1783984726.7511,16:18:46.751,8,false,0.0,4203.205,4386.026,4052.949,4377.692,4208.077
1783984726.7589,16:18:46.758,9,false,0.0,4203.718,4394.487,4031.795,4383.59,4180.513
1783984726.7667,16:18:46.766,10,false,0.0,4214.744,4400.641,4009.359,4363.59,4180.897
1783984726.7745,16:18:46.774,11,false,0.0,4222.051,4377.051,3999.103,4368.846,4215.128
1783984726.7823,16:18:46.782,12,false,0.0,4239.744,4354.615,3992.051,4405.385,4237.692
1783984726.7901,16:18:46.790,13,false,0.0,4238.077,4349.231,4001.282,4405.0,4275.385
1783984726.7979,16:18:46.797,14,false,0.0,4206.538,4332.051,4023.846,4398.205,4325.256
1783984726.8057,16:18:46.805,15,false,0.0,4191.667,4317.564,4032.949,4386.538,4322.821
1783984726.8134,16:18:46.813,16,false,0.0,4197.179,4333.205,4044.615,4331.795,4303.59
1783984726.8212,16:18:46.821,17,false,0.0,4196.667,4351.154,4064.744,4307.692,4306.923
1783984726.829,16:18:46.829,18,false,0.0,4200.769,4353.718,4059.615,4326.538,4288.205
1783984726.8368,16:18:46.836,19,false,0.0,4214.615,4366.026,4045.128,4308.205,4260.769
1783984726.8445,16:18:46.844,20,false,0.0,4226.538,4383.718,4050.513,4297.179,4255.385
1783984726.8523,16:18:46.852,21,false,0.0,4236.795,4383.974,4048.333,4337.179,4240.385
1783984726.8602,16:18:46.860,22,false,0.0,4244.487,4385.513,4034.231,4346.282,4219.615
1783984726.868,16:18:46.868,23,false,0.0,4249.487,4405.128,4037.436,4318.462,4211.667
1783984726.8757,16:18:46.875,24,false,0.0,4259.872,4412.436,4037.436,4329.359,4205.128
1783984726.8835,16:18:46.883,25,false,0.0,4264.744,4384.231,4009.487,4366.795,4217.308
1783984726.8913,16:18:46.891,26,false,0.0,4246.923,4338.846,3984.744,4384.487,4253.974
1783984726.8991,16:18:46.899,27,false,0.0,4216.538,4306.538,3993.974,4384.615,4289.487
1783984726.907,16:18:46.907,28,false,0.0,4190.513,4306.282,4033.205,4371.923,4326.154
1783984726.9148,16:18:46.914,29,false,0.0,4181.667,4328.974,4072.308,4343.077,4351.923
1783984726.9226,16:18:46.922,30,false,0.0,4201.667,4350.256,4074.744,4309.231,4338.077
1783984726.9304,16:18:46.930,31,false,0.0,4224.359,4363.59,4060.128,4291.923,4308.462
1783984726.9384,16:18:46.938,32,false,0.0,4212.692,4373.718,4071.538,4311.282,4285.897
1783984726.9462,16:18:46.946,33,false,0.0,4197.564,4382.308,4082.179,4356.154,4260.0
1783984726.954,16:18:46.954,34,false,0.0,4210.513,4389.487,4069.359,4373.333,4244.231
1783984726.9618,16:18:46.961,35,false,0.0,4212.949,4387.564,4072.051,4349.103,4248.077
1783984726.9697,16:18:46.969,36,false,0.0,4205.256,4381.795,4076.026,4346.154,4246.41
1783984726.9775,16:18:46.977,37,false,0.0,4238.333,4389.359,4043.205,4381.154,4241.923
1783984726.9853,16:18:46.985,38,false,0.0,4276.795,4396.282,4018.205,4395.385,4253.077
