localTimestamp,deviceTimestamp,step,confidence,surfaceX,surfaceY,imageX,imageY
1748539515.598,683778.400106,, 0.9129,0.568813,0.889027,677.595354,213.941001
1748539515.598,683778.404141,, 0.9202,0.569421,0.886805,677.725698,214.383011
1748539515.598,683778.408176,, 0.9202,0.568228,0.885714,677.412919,214.538956
1748539515.628,683778.412210,, 0.8908,0.567975,0.885639,677.548746,214.700667
1748539515.629,683778.416245,, 0.8908,0.566870,0.885409,677.266986,214.698389
1748539515.629,683778.420279,, 0.9059,0.571154,0.888502,678.382154,214.293762
1748539515.629,683778.424314,, 0.9059,0.569613,0.886559,677.972267,214.595275
1748539515.629,683778.428348,, 0.8766,0.569424,0.884953,677.907735,214.889116
1748539515.629,683778.432383,, 0.8766,0.570335,0.880506,678.091276,215.761654
1748539515.629,683778.436417,, 0.8807,0.570099,0.880014,678.026450,215.844241
1748539515.629,683778.440452,, 0.8807,0.569328,0.875548,677.784743,216.651220
1748539515.661,683778.444487,, 0.8548,0.568230,0.878935,677.808954,216.242461
1748539515.661,683778.448521,, 0.8548,0.568220,0.876906,677.785153,216.623211
1748539515.661,683778.452556,, 0.8858,0.568329,0.876443,677.808109,216.714630
1748539515.662,683778.456590,, 0.8858,0.568853,0.873510,677.909912,217.287203
1748539515.662,683778.460625,, 0.8850,0.568971,0.872425,677.928293,217.495842
1748539515.662,683778.464659,, 0.8850,0.568815,0.870109,677.864631,217.924449
1748539515.662,683778.468693,, 0.8989,0.568385,0.870217,677.757008,217.886408
1748539515.662,683778.472728,, 0.8989,0.568707,0.868461,677.820058,218.229466
1748539515.697,683778.476763,, 0.8903,0.568032,0.870527,677.768145,218.033046
1748539515.697,683778.480798,, 0.8903,0.567669,0.868005,677.649538,218.491291
1748539515.697,683778.484832,, 0.9152,0.564963,0.867885,676.966275,218.402948
1748539515.697,683778.488867,, 0.9152,0.565533,0.867925,677.110394,218.418913
1748539515.697,683778.492901,, 0.8804,0.566020,0.867154,677.224690,218.583393
1748539515.697,683778.496936,, 0.8804,0.565525,0.868446,677.113889,218.320830
1748539515.697,683778.500970,, 0.9430,0.568675,0.871221,677.937538,217.929173
1748539515.697,683778.505005,, 0.9430,0.570391,0.872081,678.379453,217.838175
1748539515.730,683778.509039,, 0.8871,0.569586,0.871815,678.488760,218.045640
1748539515.730,683778.513074,, 0.8871,0.570496,0.872414,678.724777,217.970691
1748539515.730,683778.517108,, 0.9124,0.571041,0.873791,678.877311,217.734702
1748539515.730,683778.521143,, 0.9124,0.572650,0.875688,679.303836,217.444785
1748539515.730,683778.525177,, 0.9000,0.573734,0.874675,679.566318,217.679233
1748539515.730,683778.529212,, 0.9000,0.574096,0.873219,679.641618,217.967279
1748539515.730,683778.533246,, 0.8681,0.573210,0.873123,679.417260,217.949065
1748539515.730,683778.537280,, 0.8681,0.573272,0.875679,679.460583,217.472051
1748539515.730,683778.541315,, 0.8812,0.573551,0.875842,679.532606,217.452858
1748539515.730,683778.545349,, 0.8812,0.573593,0.875987,679.544844,217.427338
1748539515.764,683778.549384,, 0.8640,0.574774,0.876601,679.558518,217.524660
1748539515.764,683778.553419,, 0.8640,0.577153,0.877149,680.164210,217.519561
1748539515.764,683778.557453,, 0.8878,0.576277,0.877358,679.945453,217.444397
1748539515.764,683778.561488,, 0.8878,0.577382,0.878807,680.239587,217.217812
1748539515.764,683778.565522,, 0.8877,0.577325,0.880101,680.238853,216.972632
1748539515.764,683778.569557,, 0.8877,0.578937,0.879730,680.641519,217.108448
1748539515.798,683778.573591,, 0.8860,0.578784,0.880191,680.694780,217.394982
1748539515.798,683778.577626,, 0.8860,0.579189,0.881225,680.808050,217.217654
1748539515.798,683778.581660,, 0.8856,0.579722,0.881323,680.943487,217.221152
1748539515.798,683778.585695,, 0.8856,0.579826,0.882290,680.980209,217.043900
1748539515.798,683778.589729,, 0.8776,0.580033,0.882375,681.033547,217.036688
1748539515.798,683778.593764,, 0.8776,0.578436,0.883516,680.643259,216.756776
1748539515.798,683778.597798,, 0.8872,0.577927,0.883107,680.510318,216.812370
1748539515.799,683778.601833,, 0.8872,0.578078,0.882175,680.538415,216.993499
