DateTime,Timestamp,Trial,MoveNumber,From,To,MoveDurationSeconds,HelpUsed,ErrorsThisMove,ErrorDetails
2026-07-17_14-49-09.641,1784324949.641,2,75,B,C,12,FALSE,0,
2026-07-17_14-49-21.244,1784324961.244,2,76,B,A,11,FALSE,0,
2026-07-17_14-49-34.311,1784324974.311,2,77,C,A,13,FALSE,0,
2026-07-17_14-49-46.802,1784324986.802,2,78,B,C,12,FALSE,0,
2026-07-17_14-50-00.837,1784325000.837,2,79,A,C,14,FALSE,0,
2026-07-17_14-50-11.990,1784325011.990,2,80,A,B,11,FALSE,0,
2026-07-17_14-50-23.539,1784325023.539,2,81,C,B,11,FALSE,0,
2026-07-17_14-50-34.734,1784325034.734,2,82,A,C,11,TRUE,0,
2026-07-17_14-50-46.762,1784325046.762,2,83,B,A,12,FALSE,0,
2026-07-17_14-50-59.057,1784325059.057,2,84,B,C,12,FALSE,0,
2026-07-17_14-51-10.638,1784325070.638,2,85,A,C,11,FALSE,0,
2026-07-17_14-51-21.636,1784325081.636,2,86,A,B,10,FALSE,0,
2026-07-17_14-51-33.078,1784325093.078,2,87,C,B,11,FALSE,0,
2026-07-17_14-51-44.803,1784325104.803,2,88,C,A,11,FALSE,0,
2026-07-17_14-51-56.442,1784325116.442,2,89,B,A,11,FALSE,0,
2026-07-17_14-52-08.018,1784325128.018,2,90,C,B,11,FALSE,0,
2026-07-17_14-52-20.229,1784325140.229,2,91,A,C,12,FALSE,0,
2026-07-17_14-52-31.260,1784325151.260,2,92,A,B,11,FALSE,0,
2026-07-17_14-52-42.987,1784325162.987,2,93,C,B,11,FALSE,0,
2026-07-17_14-52-55.707,1784325175.707,2,94,A,C,12,FALSE,0,
