Timestamp,Local time,Battery Level,Battery Percent,Wireless Signal,Overall Quality,Quality Sensor 0,Quality Sensor 1,Quality Sensor 2,Quality Sensor 3,Quality Sensor 4
"1784152563.2829","14:56:03.282","4","98","1.0","50","2","2","2","2","2"
"1784152563.7825","14:56:03.782","4","98","1.0","50","2","2","2","2","2"
"1784152564.283","14:56:04.283","4","98","1.0","42","2","1","2","2","2"
"1784152564.7824","14:56:04.782","4","98","1.0","50","2","2","2","2","2"
"1784152565.2823","14:56:05.282","4","98","1.0","42","2","2","2","1","2"
"1784152565.7821","14:56:05.782","4","98","1.0","50","2","2","2","2","2"
"1784152566.2819","14:56:06.281","4","98","1.0","58","2","1","4","4","4"
"1784152566.7814","14:56:06.781","4","98","1.0","75","4","1","4","4","4"
"1784152567.2814","14:56:07.281","4","98","1.0","83","4","2","4","4","4"
"1784152567.7813","14:56:07.781","4","98","1.0","75","4","1","4","4","4"
"1784152568.2809","14:56:08.280","4","98","1.0","58","4","1","2","4","4"
"1784152568.7808","14:56:08.780","4","98","1.0","58","4","1","2","4","4"
"1784152569.2804","14:56:09.280","4","98","1.0","58","4","1","2","4","4"
"1784152569.7803","14:56:09.780","4","98","1.0","75","4","1","4","4","4"
"1784152570.2802","14:56:10.280","4","98","1.0","75","4","1","4","4","4"
"1784152570.7805","14:56:10.780","4","98","1.0","75","4","1","4","4","4"
"1784152571.2799","14:56:11.279","4","98","1.0","83","4","2","4","4","4"
"1784152571.7799","14:56:11.779","4","98","1.0","75","4","1","4","4","4"
"1784152572.2802","14:56:12.280","4","98","1.0","58","4","1","2","4","4"
"1784152572.7794","14:56:12.779","4","98","1.0","75","4","1","4","4","4"
"1784152573.2789","14:56:13.278","4","98","1.0","83","4","2","4","4","4"
"1784152573.7791","14:56:13.779","4","98","1.0","75","4","1","4","4","4"
"1784152574.279","14:56:14.279","4","98","1.0","58","4","1","2","4","4"
"1784152574.779","14:56:14.779","4","98","1.0","75","4","1","4","4","4"
"1784152575.2791","14:56:15.279","4","98","1.0","58","4","1","2","4","4"
"1784152575.7783","14:56:15.778","4","98","1.0","83","4","2","4","4","4"
"1784152576.278","14:56:16.278","4","98","1.0","42","2","1","2","2","2"
"1784152576.7779","14:56:16.777","4","98","1.0","42","2","1","2","2","2"
"1784152577.2777","14:56:17.277","4","98","1.0","42","2","1","2","2","2"
"1784152577.7778","14:56:17.777","4","98","1.0","42","2","1","2","2","2"
"1784152578.2786","14:56:18.278","4","98","1.0","42","2","1","2","2","2"
"1784152578.7785","14:56:18.778","4","98","1.0","42","2","1","2","2","2"
"1784152579.2781","14:56:19.278","4","98","1.0","50","2","2","2","2","2"
"1784152579.7784","14:56:19.778","4","98","1.0","42","2","1","2","2","2"
"1784152580.2783","14:56:20.278","4","98","1.0","42","2","1","2","2","2"
"1784152580.7778","14:56:20.777","4","98","1.0","33","2","1","2","1","2"
"1784152581.2776","14:56:21.277","4","98","1.0","42","2","1","2","2","2"
"1784152581.777299","14:56:21.777","4","98","1.0","42","2","2","2","1","2"
"1784152582.2769","14:56:22.276","4","98","1.0","67","4","2","4","2","4"
"1784152582.7768","14:56:22.776","4","98","1.0","75","4","1","4","4","4"
"1784152583.2768","14:56:23.276","4","98","1.0","67","4","2","2","4","4"
"1784152583.7762","14:56:23.776","4","98","1.0","83","4","2","4","4","4"
"1784152584.2763","14:56:24.276","4","98","1.0","75","4","1","4","4","4"
"1784152584.7761","14:56:24.776","4","98","1.0","75","4","1","4","4","4"
"1784152585.2752","14:56:25.275","4","98","1.0","58","4","1","2","4","4"
"1784152585.775","14:56:25.775","4","98","1.0","83","4","2","4","4","4"
"1784152586.2753","14:56:26.275","4","98","1.0","83","4","2","4","4","4"
"1784152586.7745","14:56:26.774","4","98","1.0","83","4","2","4","4","4"
"1784152587.2744","14:56:27.274","4","98","1.0","67","4","2","2","4","4"
"1784152587.7748","14:56:27.774","4","98","1.0","83","4","2","4","4","4"
"1784152588.2746","14:56:28.274","4","98","1.0","75","4","1","4","4","4"
"1784152588.7742","14:56:28.774","4","98","1.0","83","4","2","4","4","4"
"1784152589.2746","14:56:29.274","4","98","1.0","75","4","1","4","4","4"
"1784152589.7745","14:56:29.774","4","98","1.0","67","4","2","2","4","4"
"1784152590.2744","14:56:30.274","4","98","1.0","58","4","1","2","4","4"
"1784152590.7746","14:56:30.774","4","98","1.0","83","4","2","4","4","4"
"1784152591.2746","14:56:31.274","4","98","1.0","83","4","2","4","4","4"
"1784152591.7745","14:56:31.774","4","98","1.0","83","4","2","4","4","4"
"1784152592.2747","14:56:32.274","4","98","1.0","83","4","2","4","4","4"
"1784152592.774","14:56:32.774","4","98","1.0","83","4","2","4","4","4"
"1784152593.2736","14:56:33.273","4","98","1.0","58","4","1","2","4","4"
"1784152593.7736","14:56:33.773","4","98","1.0","83","4","2","4","4","4"
"1784152594.2733","14:56:34.273","4","98","1.0","83","4","2","4","4","4"
"1784152594.7733","14:56:34.773","4","98","1.0","75","4","1","4","4","4"
"1784152595.2736","14:56:35.273","4","98","1.0","83","4","2","4","4","4"
"1784152595.7734","14:56:35.773","4","98","1.0","83","4","2","4","4","4"
"1784152596.2727","14:56:36.272","4","98","1.0","83","4","2","4","4","4"
"1784152596.7727","14:56:36.772","4","98","1.0","58","4","1","2","4","4"
"1784152597.272","14:56:37.272","4","98","1.0","75","4","1","4","4","4"
"1784152597.771","14:56:37.771","4","98","1.0","75","4","1","4","4","4"
"1784152598.2711","14:56:38.271","4","98","1.0","75","4","1","4","4","4"
"1784152598.7711","14:56:38.771","4","98","1.0","58","4","1","2","4","4"
"1784152599.2706","14:56:39.270","4","98","1.0","83","4","2","4","4","4"
"1784152599.7704","14:56:39.770","4","98","1.0","67","4","2","2","4","4"
"1784152600.2707","14:56:40.270","4","98","1.0","75","4","1","4","4","4"
"1784152600.7699","14:56:40.769","4","98","1.0","58","4","1","2","4","4"
"1784152601.2697","14:56:41.269","4","98","1.0","75","4","1","4","4","4"
"1784152601.7702","14:56:41.770","4","98","1.0","58","4","1","2","4","4"
"1784152602.2698","14:56:42.269","4","98","1.0","75","4","1","4","4","4"
"1784152602.7701","14:56:42.770","4","98","1.0","50","4","2","2","2","4"
"1784152603.27","14:56:43.270","4","98","1.0","42","2","1","2","2","2"
