Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1784589603.0623,16:20:03.062,neutral,frown,0.068177,neutral,0.0
1784589603.0936,16:20:03.093,neutral,frown,0.068177,neutral,0.0
1784589603.125,16:20:03.125,neutral,frown,0.101715,neutral,0.0
1784589603.1563,16:20:03.156,neutral,frown,0.101715,neutral,0.0
1784589603.1876,16:20:03.187,neutral,frown,0.101715,neutral,0.0
1784589603.219,16:20:03.219,neutral,frown,0.101715,neutral,0.0
1784589603.2501,16:20:03.250,neutral,frown,0.571357,neutral,0.0
1784589603.2812,16:20:03.281,neutral,frown,0.571357,neutral,0.0
1784589603.3124,16:20:03.312,blink,frown,0.571357,neutral,0.0
1784589603.3435,16:20:03.343,blink,frown,0.571357,neutral,0.0
1784589603.3749,16:20:03.374,blink,frown,0.771187,neutral,0.0
1784589603.4062,16:20:03.406,blink,frown,0.771187,neutral,0.0
1784589603.4375,16:20:03.437,blink,frown,0.771187,neutral,0.0
1784589603.4689,16:20:03.468,neutral,frown,0.771187,neutral,0.0
1784589603.5002,16:20:03.500,neutral,frown,0.636144,neutral,0.0
1784589603.5314,16:20:03.531,neutral,frown,0.636144,neutral,0.0
1784589603.5625,16:20:03.562,neutral,frown,0.636144,neutral,0.0
1784589603.5936,16:20:03.593,neutral,frown,0.636144,neutral,0.0
1784589603.6248,16:20:03.624,neutral,frown,0.796162,neutral,0.0
1784589603.6559,16:20:03.655,neutral,frown,0.796162,neutral,0.0
1784589603.687,16:20:03.687,neutral,frown,0.796162,neutral,0.0
1784589603.7182,16:20:03.718,neutral,frown,0.796162,neutral,0.0
1784589603.7495,16:20:03.749,neutral,frown,0.394674,neutral,0.0
1784589603.7809,16:20:03.780,neutral,frown,0.394674,neutral,0.0
1784589603.8122,16:20:03.812,neutral,frown,0.394674,neutral,0.0
1784589603.8435,16:20:03.843,neutral,frown,0.394674,neutral,0.0
1784589603.8749,16:20:03.874,neutral,frown,0.084634,neutral,0.0
1784589603.9062,16:20:03.906,neutral,frown,0.084634,neutral,0.0
1784589603.9374,16:20:03.937,neutral,frown,0.084634,neutral,0.0
1784589603.9685,16:20:03.968,neutral,frown,0.084634,neutral,0.0
1784589603.9996,16:20:03.999,neutral,frown,0.078701,neutral,0.0
1784589604.0308,16:20:04.030,neutral,frown,0.078701,neutral,0.0
1784589604.0619,16:20:04.061,neutral,frown,0.078701,neutral,0.0
1784589604.0931,16:20:04.093,neutral,frown,0.078701,neutral,0.0
1784589604.1242,16:20:04.124,neutral,frown,0.096498,neutral,0.0
1784589604.1555,16:20:04.155,neutral,frown,0.096498,neutral,0.0
1784589604.1869,16:20:04.186,neutral,frown,0.096498,neutral,0.0
1784589604.2182,16:20:04.218,neutral,frown,0.096498,neutral,0.0
1784589604.2495,16:20:04.249,neutral,frown,0.095196,neutral,0.0
