localTimestamp,deviceTimestamp,step,confidence,surfaceX,surfaceY,imageX,imageY
1748542083.839,686346.628719,stop, 0.8261,0.642601,0.202780,589.606785,384.277560
1748542083.839,686346.632754,stop, 0.8027,0.641574,0.200776,589.312369,384.683246
1748542083.839,686346.636788,stop, 0.8434,0.660445,0.184385,595.870668,388.306262
1748542083.839,686346.643609,stop, 0.2254,0.428471,0.580662,511.045842,303.223612
1748542083.870,686346.644857,stop, 0.8453,0.658722,0.185483,595.817566,388.466079
1748542083.870,686346.648892,stop, 0.8175,0.664608,0.183954,597.784248,388.850532
1748542083.870,686346.652926,stop, 0.8004,0.675175,0.188956,601.149190,387.928248
1748542083.870,686346.656960,stop, 0.8298,0.653780,0.175931,594.398432,390.398602
1748542083.870,686346.660995,stop, 0.8415,0.671996,0.162895,600.664068,393.316468
1748542083.870,686346.665029,stop, 0.8022,0.670673,0.163872,600.208464,393.098412
1748542083.870,686346.669064,stop, 0.7968,0.663560,0.185682,597.402983,388.479162
1748542083.870,686346.675886,stop, 0.2877,0.453177,0.605511,519.261007,298.735136
1748542083.906,686346.683955,stop, 0.2801,0.426795,0.617216,511.410131,297.002812
1748542083.906,686346.670312,stop, 0.8635,0.607264,0.232784,578.774149,379.099366
1748542083.906,686346.685203,stop, 0.7683,0.660393,0.200722,596.892790,386.389349
1748542083.906,686346.689237,stop, 0.8071,0.659324,0.212104,596.301770,384.008327
1748542083.906,686346.693272,stop, 0.7316,0.659820,0.212091,596.464570,384.016770
1748542083.906,686346.700093,stop, 0.2959,0.427432,0.616747,511.629265,297.107668
1748542083.906,686346.701341,stop, 0.7288,0.655661,0.209463,595.155033,384.515399
1748542083.906,686346.705375,stop, 0.7993,0.647145,0.221059,592.114384,382.003236
1748542083.906,686346.709410,stop, 0.8204,0.582859,0.290606,569.541390,366.783154
1748542083.906,686346.716231,stop, 0.2576,0.451409,0.609339,519.657112,298.928284
1748542083.937,686346.717479,stop, 0.8736,0.462587,0.432101,527.966421,337.436616
1748542083.937,686346.721513,stop, 0.8613,0.459147,0.437413,526.729625,336.291248
1748542083.937,686346.725548,stop, 0.8391,0.457520,0.438391,526.176116,336.068562
1748542083.937,686346.732369,stop, 0.2532,0.425732,0.623226,511.947217,297.243864
1748542083.937,686346.740438,stop, 0.4647,0.729900,0.618736,611.710395,301.750451
1748542083.937,686346.748507,stop, 0.2615,0.425910,0.622939,512.011692,297.305667
1748542083.937,686346.756576,stop, 0.2722,0.424158,0.591835,512.079198,303.755759
1748542083.937,686346.764645,stop, 0.3536,0.729950,0.587755,612.365662,308.195922
1748542083.973,686346.726795,stop, 0.8170,0.487498,0.259135,540.470586,375.623699
1748542083.973,686346.734864,stop, 0.8006,0.473993,0.263732,535.962985,374.505382
1748542083.973,686346.742933,stop, 0.7283,0.476065,0.266060,536.593704,374.046283
1748542083.973,686346.751002,stop, 0.8484,0.471851,0.261402,535.309302,374.963969
1748542083.973,686346.765893,stop, 0.8196,0.463096,0.420572,529.255357,341.767031
1748542083.973,686346.769927,stop, 0.8203,0.470595,0.390901,532.302058,348.025933
1748542083.973,686346.773962,stop, 0.7620,0.473268,0.389753,533.198973,348.296761
1748542083.973,686346.777997,stop, 0.7642,0.477666,0.389487,534.642447,348.405116
1748542084.006,686346.782031,stop, 0.7688,0.476781,0.391301,535.725978,350.677039
1748542084.006,686346.788852,stop, 0.3680,0.746895,0.608295,619.843804,308.985083
1748542084.006,686346.796921,stop, 0.3557,0.747941,0.638501,619.611213,302.727632
1748542084.006,686346.804990,stop, 0.3293,0.748208,0.638344,619.701595,302.763630
1748542084.006,686346.813059,stop, 0.2436,0.628934,0.501521,583.337034,329.685649
1748542084.006,686346.821128,stop, 0.3540,0.748748,0.638028,619.883993,302.835874
1748542084.006,686346.829197,stop, 0.3155,0.568229,0.259704,568.101964,379.130178
1748542084.006,686346.783279,stop, 0.8077,0.506326,0.228741,548.467646,384.789120
1748542084.038,686346.791348,stop, 0.8142,0.517025,0.238654,552.927659,385.650021
1748542084.038,686346.799417,stop, 0.8830,0.538138,0.244634,559.702302,384.680090
1748542084.038,686346.807486,stop, 0.9459,0.548707,0.241322,563.211314,385.502333
1748542084.038,686346.815555,stop, 0.9370,0.553421,0.242510,564.726825,385.316282
1748542084.038,686346.830445,stop, 0.7766,0.506834,0.344698,547.621743,363.528163
1748542084.038,686346.834480,stop, 0.7942,0.507831,0.337247,548.086344,365.086157
1748542084.038,686346.838514,stop, 0.8884,0.523963,0.310921,553.839818,370.752080
1748542084.038,686346.842549,stop, 0.8812,0.524194,0.302024,554.081617,372.600225
1748542084.073,686346.846583,stop, 0.8142,0.535911,0.280749,559.077932,379.699316
1748542084.073,686346.850618,stop, 0.8411,0.371711,0.030807,510.161722,429.294509
1748542084.073,686346.854653,stop, 0.8100,0.368751,0.043853,508.965994,426.558261
1748542084.073,686346.861474,stop, 0.8096,0.256594,0.504981,464.252809,329.750168
1748542084.073,686346.877612,stop, 0.4013,0.564965,0.318552,567.848077,372.252145
1748542084.137,686346.885681,stop, 0.7357,0.253066,0.312983,468.481798,373.743765
1748542084.137,686346.893750,stop, 0.3556,0.610488,0.332550,584.243088,374.570225
1748542084.137,686346.901819,stop, 0.2968,0.580077,0.240361,575.852756,393.154561
1748542084.206,686346.958302,stop, 0.2703,0.376836,0.059982,514.082125,430.491335
1748542084.206,686346.974440,stop, 0.2793,0.571562,0.124284,576.305560,420.098098
1748542084.206,686346.982509,stop, 0.2832,0.525479,0.230467,559.768763,397.611872
1748542084.206,686346.990578,stop, 0.2862,0.604476,0.250501,585.101908,394.639181
1748542084.206,686346.998647,stop, 0.3549,0.278056,0.388758,477.124975,361.503007
1748542084.206,686347.006716,stop, 0.2918,0.481859,0.304366,544.512537,381.795283
1748542084.241,686347.022854,stop, 0.2833,0.292577,0.552588,480.037159,329.265413
1748542084.241,686347.030923,stop, 0.3059,0.466952,0.473960,537.539559,347.898010
1748542084.241,686347.038993,stop, 0.3723,0.559727,0.360041,569.157487,372.599799
1748542084.241,686347.047062,stop, 0.3595,0.512455,0.400469,553.297294,363.627753
1748542084.241,686347.055131,stop, 0.3598,0.512734,0.400284,553.390235,363.669667
1748542084.241,686347.063200,stop, 0.3976,0.558342,0.327635,569.170111,379.228201
